id,loss
4,1956.6308395394487
6,3596.842335920176
9,5741.773068902312
12,4061.5371436511105
15,918.8446334517042
17,1238.9075207535038
21,1384.098552174134
28,953.4436436440884
32,1675.0323590547337
43,2885.5938374356965
46,1716.1978244290672
50,944.3486137754879
54,1220.9452310430952
62,1870.7676230678749
70,1963.2021799583392
71,3224.3489518701435
75,2007.4312524443687
77,3472.20349211407
81,2160.012072632039
83,3293.456942373084
87,2017.8255426666528
97,2533.842571630362
103,2816.1254619694996
119,1344.5335413697176
120,2326.878729503153
127,929.2065414344767
138,2861.5054052159658
141,1732.922822542769
148,1810.813930246776
150,1296.649224119202
151,3016.5745306946915
158,1785.212959397734
160,6610.414062562005
165,1589.3898053910543
168,3561.900632959988
169,2014.0833303757813
177,1834.7051587440303
178,3179.5886577658325
184,1205.5948850855796
194,4723.178003410352
198,1524.37237465553
203,4295.357024873281
211,2120.910195265012
217,1937.5020097653749
219,1763.374737355362
221,3486.1760057942693
227,978.9491621268097
230,1937.7347907196604
235,1262.7458541354633
240,836.368954797255
243,1660.55124051415
249,5362.474433131066
253,1752.9621141977518
258,2197.471161773048
261,1160.144842680724
263,2926.619259876692
264,1988.8295133394054
265,5823.237812731565
268,1318.1979552633802
271,1096.0801770987669
274,7455.710883179806
275,994.0341096368489
279,2144.244921941842
282,1546.9929567654397
286,2308.397067143113
288,2223.8806645478357
294,2553.2018261383178
296,923.2878873575844
297,1364.8920427225642
300,982.1007602668313
303,6435.583741370916
314,2162.4735227787123
315,5913.128300167667
321,3659.106000934829
323,4554.684971438206
330,4670.684539533735
341,2390.701625705575
342,6103.735554581886
352,2018.977004824387
353,3502.185291042969
360,3714.141292106819
361,1779.778578306416
362,4061.3029374771277
366,1427.9132985272904
372,2771.830514470127
376,2180.672945173332
377,2707.670426249456
379,1162.5118861128296
380,4496.7234324805995
387,1387.0158395978985
392,1831.0888472637944
394,6192.750135703443
395,1200.613694833606
397,2222.6642204891837
407,3651.47253188447
411,5813.15645977058
416,3020.2028241291555
417,1251.8643017388786
419,1980.1499691812644
428,6307.324621646191
431,1601.646428643093
436,5950.233195390678
438,1065.8796681887363
445,5465.565975985723
446,4412.518059857594
455,1516.8427498395004
456,1805.9499089012281
461,1284.2062518043917
463,1944.8460578615563
464,2125.586212416945
466,2489.053070603728
467,1243.8486117417915
470,1540.2913497845755
475,1126.474995717077
482,2635.159495102814
490,2843.2924851265075
496,1775.944977326856
497,6386.493174590585
508,3200.474228187888
510,2011.2549923690856
512,2579.3583574020226
513,4011.8612776374057
523,1128.1109940661358
531,5205.868382018063
532,2122.573607076016
533,790.0886781483549
537,1195.2296189483604
544,3572.0726909955697
547,3457.5795653517566
556,8064.048941200287
565,1067.7647996173587
566,995.2939452191434
571,1273.329441809427
573,1331.316623121707
574,958.1166918920493
581,2086.971421622997
585,1629.1292526473849
589,2865.706464828698
597,2223.451704291294
601,2636.7827032720093
602,1245.8235483847286
613,3311.2670377466397
616,997.6286806702835
619,1149.4188924791374
622,3309.2195286674582
623,2028.816766850673
629,1664.2888423409881
634,1489.6191073742625
638,983.0835802106071
642,895.9433212922797
643,2066.5144186413463
645,1304.730166831141
648,6655.228831443528
652,3168.7260440260275
664,1324.5305326170253
666,1967.3927270392944
672,1152.7773674527941
676,1704.626132911057
678,4408.775559305985
682,1402.3203802409946
686,1974.9910767030894
688,2906.4511373311684
689,1201.5338795342677
690,2999.641010768492
692,5140.42460825597
695,1951.493030073174
697,3414.390378455156
698,2229.228995508492
706,1158.5705523919667
708,1850.368361317568
712,4712.632323913028
715,2348.9615457960836
717,1069.6958564101321
725,1827.6615849475359
729,1302.8210400318678
737,2010.6517045238836
739,4256.7961553774485
747,3349.7880497435085
753,2132.1423498266126
758,2093.0721952615977
759,2680.2936790396952
763,2042.6298608385748
773,5095.515450420157
774,1273.2236750350316
776,1081.1545988063071
788,3952.6857831575535
790,1658.1465067112179
794,1594.2001698999568
801,4586.891736460546
802,2278.579946040781
805,1471.423100455127
809,4035.7056507191064
812,987.3994855171528
825,1412.329443781934
828,1310.1748026906894
830,758.329903521032
833,1034.6003540430756
850,3363.48268406505
852,6146.777701456031
862,1948.605431706438
863,1397.9220034211276
864,1506.0464827010362
865,2956.7129394946655
868,6702.730535898502
872,1251.9468074373585
879,4865.2634734104895
880,1506.7362534777592
883,863.711324221596
886,1405.671666364226
923,1738.0781048903311
924,1821.145070447609
932,1039.922435302205
945,3951.692758656575
947,7691.7960177745845
948,1473.3304572681795
955,2428.3841282620238
963,4821.189174932217
979,1448.111011329087
989,1281.826352725761
994,3467.368010092365
995,1713.2184616198576
998,1326.1928503967088
1000,4146.1543893742
1018,2427.43240754572
1019,4122.6478977770885
1028,2241.637959331312
1034,1646.7785577121742
1038,1303.2235767555771
1040,1630.624118843897
1042,897.2026304119214
1057,7656.193553910295
1058,1252.923537850839
1063,1422.7732461273827
1066,1638.3900939023874
1071,2846.036259971756
1073,2585.1001395560697
1074,1148.8327576409818
1077,1869.1937535937668
1080,7219.6222200715565
1088,1355.2442841052668
1096,1135.6037819260587
1097,6331.723524123041
1105,2674.942717149026
1115,962.6216419301038
1116,3443.1117770639303
1122,1501.8938630030477
1130,2558.9978123454116
1133,1702.5736203940662
