id,loss
4,1763.653794670087
6,1930.9332324085847
9,7901.174760513099
12,5108.294901724888
15,878.0799225843127
17,1851.7937550184183
21,1994.963518080798
28,987.3845569344874
32,2308.9063440785294
43,2928.8695460379627
46,2539.8794122471413
50,1173.624963056772
54,1356.6785931251118
62,1770.9677462984373
70,2292.939358433263
71,3689.4863648298206
75,2310.46364391077
77,2559.0383874523914
81,2132.597088017187
83,2349.055984954248
87,1804.5945524537433
97,1358.6719066014005
103,1326.348650289186
119,1474.8785535421584
120,1849.4147055657565
127,1162.6602270003582
138,3363.665788997677
141,2449.429268722765
148,1149.8207893908036
150,2378.2355636879925
151,1998.3948525825047
158,1482.618663183327
160,6270.033328466372
165,2355.103427767256
168,3049.746639080441
169,2695.560960825844
177,3210.5170526592365
178,2949.6558425674825
184,1971.4667140524755
194,7270.148118652003
198,1631.6475381160897
203,3541.136727210889
211,2505.2928371522753
217,1256.1299749193104
219,1690.5849239350139
221,3338.017933736439
227,1668.230808258108
230,1536.7861465788392
235,2090.516402750543
240,812.1728850588541
243,2905.022556642703
249,5666.5292100518745
253,2258.416678329987
258,1407.9369990309171
261,1442.6206752705407
263,3461.9379642582953
264,1903.0366228486687
265,5315.815006631066
268,1549.6001970076475
271,1497.3317818079538
274,5996.98308551432
275,815.8019829501732
279,1785.0108206149953
282,1544.5933417062147
286,3326.831216237288
288,1447.7898156042017
294,2853.671730661058
296,1124.2670690248028
297,1407.5704859984469
300,853.9769098111655
303,7218.801614616385
314,1445.876023025986
315,4342.599159532668
321,1957.528001908089
323,4373.187273691435
330,4235.543189996207
341,1738.4424676243689
342,3492.3293973128916
352,1882.7427556841988
353,3649.383116653069
360,3346.3592490093147
361,2241.33418056177
362,3548.2357248864787
366,1254.4067250013431
372,3226.256354458153
376,3118.9832202092534
377,1969.0559732110792
379,1527.7758151359487
380,3514.145715168045
387,1803.4280946721785
392,2085.0350230165095
394,8208.395494226046
395,1717.4878248301986
397,1559.3354540080247
407,3551.61442605633
411,6732.880236049949
416,2209.6242024245803
417,1590.3256538455998
419,2985.2993543322505
428,5225.7105294074345
431,2042.4879426643627
436,5671.849264869344
438,1479.9014515349895
445,5177.55769951048
446,5019.208671006896
455,1443.9585634250961
456,1191.0244788259065
461,946.2304401016664
463,1825.7986332548192
464,3312.954235806894
466,2616.520793526922
467,1557.6551954536171
470,1355.815236739741
475,1562.5963474120472
482,2542.1064061265242
490,2967.561338027395
496,1473.2836811966936
497,4964.391471136639
508,2624.1062772514674
510,1674.197169229589
512,1886.0413250839722
513,3163.580346620079
523,1934.656610145209
531,4228.089116648848
532,1876.6577061869657
533,1345.7761908863226
537,1173.5611671996326
544,5016.270503417215
547,2526.186116522702
556,6848.332058480181
565,1591.0758154921716
566,1387.6359290551475
571,1730.2642389928928
573,1890.568604372595
574,915.5938998254468
581,2193.9891092430294
585,2094.5025577099937
589,1788.6071828482359
597,1807.7820663765428
601,3190.8686959062356
602,1321.9994649609387
613,1500.3134855497212
616,1499.6740495870927
619,2123.1223711985217
622,2135.260998649287
623,1923.6226142479613
629,1737.3668182892015
634,1436.7353877109836
638,1142.2772239412125
642,1074.4909965883735
643,2135.4900995909884
645,1230.7650592866598
648,4221.195613952623
652,1430.5602888618112
664,1092.604193422376
666,2018.4718168707382
672,1005.3386597614882
676,1736.7331764581584
678,3842.6397068332426
682,2302.53172247759
686,2792.5488547792156
688,2242.991357597039
689,1463.44143076885
690,1831.6698610483904
692,7494.9066126104135
695,1638.6031288905658
697,3076.6046411790758
698,2086.987594837936
